vehicleId,duration_sec,distance_km,avg_speed,max_speed,speed_std,mean_accel,max_accel,accel_std,count_hard_brakes,harsh_accel_count,idling_time,stop_count,day_of_week,hour_of_day
MAT788034M7J14957,0.0,1.0273128166035356e-09,16.579109303977276,30.956673636363643,11.918053860030174,-21751035.274621237,349031345.9595961,199702173.63694945,3.0,3.0,1.3e-07,0.0,3.0,0.0
MAT788034M7K17703,1e-06,8.35879222089947e-10,10.722304877425046,35.996873,11.943523269424576,17730260.596007954,488042555.5555557,267647307.1994253,10.0,6.0,7.5e-07,3.0,3.0,0.0
MAT788034M7K18125,2e-06,1.6071943443191843e-08,26.35373225124098,57.48280999999999,15.470361178782612,5759228.853061033,951280361.1111112,381989722.9163425,46.0,51.0,2.7e-07,7.0,3.0,0.0
MAT788034M7P21390,0.0,7.254547425378787e-09,28.31196728973064,48.63802,16.812096365634172,-37234314.932348184,1297526041.6666665,380743764.85008144,17.0,12.0,1.4e-07,3.0,3.0,0.0
MAT788037N7F13788,0.0,6.66864867361111e-10,9.660853555194805,24.594862857142857,7.976037480012942,-61085334.64923319,279757881.9444444,172066777.47583848,8.0,2.0,2e-08,1.0,3.0,0.0
MAT788038M7J15510,1e-06,8.12203753875461e-09,26.047026098977877,57.52265400000001,18.414321768880015,24423087.30484962,1259526984.5679014,379703196.23040605,31.0,28.0,1e-07,6.0,3.0,0.0
MAT788040N7A01911,2e-06,7.373737373737374e-11,0.1856325492689129,14.545454545454543,1.571405013049142,0.0,404040404.04040396,44354466.01330563,2.0,1.0,2.3299999999999993e-06,1.0,3.0,0.0
MAT788040N7B03311,2e-06,4.7907316902607426e-09,7.553408207465583,28.144527,6.787568371530256,-18289158.786564343,314735166.6666667,134128998.96439901,34.0,27.0,3.1000000000000005e-07,6.0,3.0,0.0
MAT788040N7B05146,0.0,0.0,0.2857142857142857,0.5714285714285714,0.40406101782088427,-7936507.936507936,0.0,11223917.16169123,1.0,0.0,1e-08,0.0,3.0,0.0
MAT788040N7C05227,2e-06,1.3988537000036075e-08,22.253546458301837,60.807811,16.720999079740007,-32834328.110108167,1143988777.7777777,321421539.8638704,31.0,31.0,1e-07,5.0,3.0,0.0
MAT788040N7C05272,2e-06,5.933861278030302e-09,29.516479283636368,50.468749,21.367790948507338,4464087.407407384,829361972.2222221,324633005.41413313,11.0,8.0,1.8599999999999996e-06,1.0,3.0,0.0
MAT788040N7C06178,1e-06,2.3587888981922397e-09,7.412946816578483,40.0,12.581513660216793,-129450728.96791993,222222222.22222224,357037661.3203576,5.0,3.0,1e-08,1.0,3.0,0.0
MAT788040N7C07047,1e-06,1.8187088131313134e-10,4.025595878787879,19.489058,7.76231245135291,-70477870.27930376,0.0,172077395.32861298,3.0,0.0,1.9299999999999997e-06,1.0,3.0,0.0
MAT788040N7C07499,2e-06,3.8780753969536635e-09,21.68870161650338,60.274999,18.15684246018527,-5146179.091246633,812174444.4444443,312251147.8149536,16.0,15.0,1.8499999999999999e-06,3.0,3.0,0.0
MAT788040N7C07503,1e-06,7.383807284539842e-09,29.274396066765217,60.790624,19.48300506796352,-30133506.94752402,648350749.9999998,381709880.47048074,16.0,21.0,5.6e-07,3.0,3.0,0.0
MAT788040N7C07505,2e-06,1.4820698041054313e-08,28.03496284147166,58.203123000000005,22.074897389931106,-24065384.372125592,1110091138.8888888,410756912.016057,29.0,34.0,2.6000000000000005e-07,8.0,3.0,0.0
MAT788040N7C07923,0.0,6.917315277777776e-11,2.582030333333333,4.980466999999999,2.4953041618913576,-42013874.07407407,12304683.33333333,83652879.9524209,1.0,1.0,1e-08,1.0,3.0,0.0
MAT788040N7C08021,2e-06,8.459541299939876e-09,26.32088233863308,59.066405,18.470455233315604,-49614928.814479575,874276481.4814814,278691175.9010835,29.0,23.0,1.0999999999999998e-06,5.0,3.0,0.0
MAT788040N7D08324,2e-06,2.9331562787457913e-09,16.96994149307359,41.224996,12.058323813921227,-20366697.645187233,349045083.3333333,213632850.53839847,13.0,15.0,1.8699999999999999e-06,2.0,3.0,0.0
MAT788040N7E11255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-07,0.0,3.0,0.0
MAT788040N7E11863,1e-06,2.818137994179894e-09,10.472976438672436,24.73906,7.7873983812752305,1738920.328990187,233342587.30158734,120001605.74370137,21.0,23.0,3.2e-07,2.0,3.0,0.0
MAT788040N7E11911,1e-06,1.1121944444444444e-12,0.04448777777777778,0.40039,0.13346333333333335,1201444.6159122088,11121944.444444446,3721590.2423492298,1.0,1.0,1.07e-06,0.0,3.0,0.0
MAT788040N7E12869,2e-06,9.898139684974749e-09,19.940919493821713,68.374217,17.618966466602807,6437816.985387851,1192534694.4444444,287966385.9752119,43.0,57.0,6.9e-07,8.0,3.0,0.0
MAT788040N7F13452,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3499999999999995e-06,0.0,3.0,0.0
MAT788040N7F15614,1e-06,9.869451165554352e-10,4.183362932529072,15.974215,4.985405776488994,-12269093.23788251,234374944.44444436,84072217.85087565,16.0,12.0,8.5e-07,4.0,3.0,0.0
MAT788040N7F16162,1e-06,1.0188434207732082e-09,8.902259867764952,32.909371,10.422346078269975,37801314.26031767,443880104.1666666,218114761.6695686,13.0,13.0,1.2999999999999996e-06,2.0,3.0,0.0
MAT788040N7G16392,1e-06,4.1900044802121486e-09,9.891756326253015,30.654684,8.512485059365376,-16361328.147250617,367599750.0,181587999.05542275,17.0,18.0,5e-07,3.0,3.0,0.0
MAT788041N7D10372,2e-06,1.9804076969262066e-08,33.26971477949599,56.763281000000006,17.956585997165448,-9188738.839259887,1273090250.0,431536444.9264456,47.0,46.0,3.1000000000000005e-07,8.0,3.0,0.0
MAT788041N7F14513,2e-06,1.0766997875477993e-08,20.185867839833172,54.86328,12.855580208869787,-40831718.4070013,515128888.8888889,238782089.78842285,32.0,23.0,6.8e-07,6.0,3.0,0.0
MAT788041N7F14634,1e-06,8.533701795454545e-10,3.5636733111111107,17.174997,5.445936369708378,4601724.253647587,340863638.88888896,106810625.67024942,13.0,14.0,1.0900000000000002e-06,5.0,3.0,0.0
MAT788044P7E09670,1e-06,4.8003966095235064e-09,23.021609506421527,57.70527233333335,17.318788573153054,-20809713.469719563,1083776938.3631516,402701103.3741803,22.0,25.0,8.2e-07,5.0,3.0,0.0
MAT788044P7E10520,2e-06,1.9274930671145586e-08,31.401622265095508,69.22142324324327,22.18090792836604,8406248.02508513,1136348210.8066978,294159175.0213536,54.0,76.0,9e-08,4.0,3.0,0.0
MAT788046P7E10077,1e-06,5.556198887975459e-09,13.602541375452102,44.77365268518521,8.270255956032392,-896706.4905599307,621308977.9202281,214703566.44054264,33.0,22.0,1.5e-07,2.0,3.0,0.0
MAT788051N7G17427,0.0,7.143599417989418e-11,5.143391580952381,15.520829999999998,6.760309518895319,7403269.841269839,421079212.9629629,331380612.9786191,2.0,2.0,1e-08,1.0,3.0,0.0
MAT788051N7H19963,2e-06,1.954183931303311e-08,32.62676400535204,57.04375,15.004730644455023,-43810626.55560382,1088058267.6767676,421005944.8930402,37.0,29.0,2e-08,2.0,3.0,0.0
MAT788051N7H19966,0.0,1.6104907791105501e-09,5.161698621632996,12.00070909090909,5.794226458297101,-3767155.9818202364,325824583.33333325,205058329.8604397,2.0,3.0,6e-08,2.0,3.0,0.0
MAT788051N7H20122,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-06,0.0,3.0,0.0
MAT788051N7H20168,2e-06,1.027034814660494e-09,4.471293244212963,35.996871000000006,10.281087159681375,-7678843.811181356,517884358.0246915,174973693.76857534,4.0,4.0,2.12e-06,1.0,3.0,0.0
MAT788051N7H20687,2e-06,4.80406590085979e-09,13.032840105627706,33.48906000000001,10.959225652533519,-1197564.0205473516,462326277.7777778,177782715.93924427,26.0,21.0,1.1199999999999997e-06,5.0,3.0,0.0
MAT788051N7J21815,1e-06,2.5257663333333335e-10,0.7836227692307692,3.687495,1.2503830453207232,-195901.0094311829,47960000.000000015,24095837.213229496,2.0,4.0,1.16e-06,1.0,3.0,0.0
MAT788051N7J21817,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
MAT788051N7J21874,0.0,1.748044722222222e-11,0.5860487142857143,3.554686,1.3248614323146795,9546130.158730157,98741277.77777776,40046734.05885782,2.0,1.0,9e-08,1.0,3.0,0.0
MAT788051N7J21876,2e-06,3.382920408494669e-09,9.942332353032882,41.885935,12.04612533626647,-54207660.68940226,617274222.2222221,276146981.6279551,15.0,10.0,4.800000000000001e-07,7.0,3.0,0.0
MAT788051N7J22130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-07,0.0,3.0,0.0
MAT788051N7J22133,1e-06,1.7007854435055683e-09,16.162472576756578,42.325778,15.036655043466391,39239060.35068327,735423851.8518518,309301539.8062182,12.0,9.0,1.29e-06,2.0,3.0,0.0
MAT788051N7N25758,1e-06,4.070838390951179e-09,17.765550323953825,40.642183,12.385688321070077,-18049588.594230946,782002296.2962964,254577693.0644821,18.0,15.0,3.6999999999999995e-07,2.0,3.0,0.0
MAT788051N7N25785,2e-06,1.029923124382716e-09,1.5870475331790124,35.36363363636364,6.250372526612899,-1754796.9198154379,394000771.60493827,90022846.54669382,11.0,13.0,2.1399999999999994e-06,3.0,3.0,0.0
MAT788051N7N25870,1e-06,5.278477658128908e-09,21.398004267937736,46.303904,18.607801036790594,-7961492.502681066,921809833.3333331,356331044.38006943,20.0,24.0,5.900000000000001e-07,6.0,3.0,0.0
MAT788051N7N25872,1e-06,2.556369145436508e-09,8.165410559235209,29.030465,7.203196066955952,-7245012.846175355,653063425.925926,157038199.7529627,20.0,17.0,8.9e-07,3.0,3.0,0.0
MAT788051N7N25876,1e-06,3.305913711139169e-09,12.14809985991494,27.923433,8.772166256603878,-3355505.3219468454,523719527.77777773,178689533.75781342,18.0,17.0,5e-08,3.0,3.0,0.0
MAT788051N7N27537,2e-06,6.581083388047137e-10,1.0684488647241648,36.79253333333334,5.105246238873262,3014756.6286799633,854024320.9876544,111075154.75110157,6.0,6.0,2.2100000000000004e-06,3.0,3.0,0.0
MAT788051N7N27826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0
MAT788051N7P28116,2e-06,4.6719454203288225e-09,5.258258052418026,53.467966,12.570666315616897,-1123658.832715843,1099416388.888889,219178532.60580415,25.0,18.0,1.5399999999999997e-06,8.0,3.0,0.0
MAT788051N7P28143,2e-06,4.704395120973625e-09,4.677048191139033,47.230468,12.358066773293007,-2304891.601599713,804747820.2160494,161885645.89650375,16.0,14.0,1.74e-06,5.0,3.0,0.0
MAT788051N7P28180,2e-06,3.0321245855218853e-09,14.075532388774105,50.23203,15.540498907681286,-42304858.04627276,343526982.3232323,147018289.6362753,10.0,9.0,1.31e-06,3.0,3.0,0.0
MAT788051N7P29692,1e-06,1.85531812756734e-09,6.313496263474026,21.249996,7.700025201242711,-18761989.39215353,453884444.4444444,183803133.47065973,15.0,14.0,8.199999999999999e-07,7.0,3.0,0.0
MAT788051P7A00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,3.0,0.0
MAT788051P7A00286,2e-06,4.2060692862233444e-09,5.9703574788192,47.73906100000001,12.472311472901506,3081137.1560131884,1059895749.9999999,229965776.65579987,22.0,23.0,1.81e-06,7.0,3.0,0.0
MAT788051P7B03315,2e-06,2.0040784618125704e-09,3.093278976660545,40.222655,7.220043607899145,-4830501.336598307,793313490.7407405,168136857.9930184,18.0,25.0,1.8099999999999996e-06,7.0,3.0,0.0
MAT788052N7J21458,2e-06,1.9564509648456792e-08,33.62336350729518,53.946874,14.9187139713429,-56276674.12787094,1036458305.5555552,368266658.7110719,23.0,20.0,5.5e-07,3.0,3.0,0.0
MAT788052N7P28531,1e-06,1.104996291665865e-08,29.093015468125127,52.09765400000001,15.664132009812814,-6090937.441312012,658919222.2222222,356341010.5648585,26.0,28.0,1.6e-07,2.0,3.0,0.0
MAT788052N7P28533,1e-06,3.3045405309203145e-09,9.699561825748777,24.763277,8.141796691891225,-29425572.4386996,570420916.6666666,239275288.60107538,14.0,21.0,5.5e-07,5.0,3.0,0.0
MAT788052N7P28546,1e-06,3.6517254391895137e-09,9.864472827114685,25.84374571428572,6.158348451707669,-1461406.3483156052,466753361.11111104,165808587.67243114,31.0,29.0,3e-07,6.0,3.0,0.0
MAT788052N7P28547,2e-06,2.8151622452651515e-09,10.445131785878976,32.821871,9.050759285694186,7238283.190402883,895811527.7777779,207881646.21815586,23.0,19.0,7.599999999999999e-07,6.0,3.0,0.0
MAT788052P7A00678,2e-06,7.730656089432018e-09,14.717903530983067,41.851559,12.94925260923082,-2472384.2800073894,592708277.7777778,225684525.77919057,41.0,39.0,8.699999999999999e-07,7.0,3.0,0.0
MAT788052P7B03903,0.0,2.0372032623456791e-10,7.393111244444445,37.721874,14.989857995263273,1466657.407407403,1031391083.3333333,655743415.9935936,3.0,4.0,4.1e-07,1.0,3.0,0.0
MAT788052P7B04213,1e-06,2.301385626984127e-09,4.989098780952381,23.914059,8.438934008249765,-16374560.554295804,664279416.6666666,254314347.79547003,6.0,3.0,4.3e-07,2.0,3.0,0.0
MAT788052P7C08230,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
MAT788052P7C08281,1e-06,5.662324562180335e-09,23.614172653968254,60.702342,20.340535822690416,-11384026.380366387,615180107.6388888,309936857.047545,13.0,19.0,5.900000000000001e-07,2.0,3.0,0.0
MAT788052P7C08566,2e-06,4.964234771717171e-09,13.053921273448774,26.492966000000003,7.185191272117631,-9624935.802123396,501323722.22222227,151394054.37683505,21.0,20.0,6.5e-07,3.0,3.0,0.0
MAT788052P7C08567,1e-06,6.914102159645063e-09,21.640340797839507,51.61484299999999,18.619081971384574,134938528.41655084,1036730885.8024689,359624919.6844573,6.0,11.0,6.999999999999999e-08,1.0,3.0,0.0
MAT790002L2F02388,2e-06,4.289593588251878e-09,5.580655683984056,69.5976525,13.667232857661283,29192092.979254544,685872361.1111113,145896184.7477128,6.0,15.0,1.0299999999999999e-06,1.0,3.0,0.0
MAT790002L2G02666,2e-06,3.1804451379969288e-09,3.7025182037815503,27.658591,7.515032312543965,868097.4764477243,543030687.8306879,112470022.0360944,20.0,23.0,1.7199999999999996e-06,6.0,3.0,0.0
MAT790002L2G02824,0.0,2.2275364649470896e-09,12.646253486772487,30.196873,9.786721164883684,-52803727.73368606,139539907.4074075,171006733.4943371,4.0,4.0,1e-08,1.0,3.0,0.0
MAT790002L2G02854,2e-06,1.3011342592592593e-09,5.1839814814814815,35.44444444444444,9.730420781891375,-27777941.451552566,602777777.7777778,192291579.7949859,8.0,5.0,2.04e-06,4.0,3.0,0.0
MAT790002L2H03151,2e-06,9.923269718995512e-09,18.098423439321788,34.581247000000005,9.238102266306376,-17254896.2243901,620095444.4444445,218287641.62733185,22.0,27.0,5.499999999999999e-07,5.0,3.0,0.0
MAT790002L2H03152,2e-06,2.0803780864197532e-09,14.450077160493827,41.9,15.196058390354734,17977741.851198647,803240740.7407408,302844065.3059161,13.0,14.0,1.79e-06,3.0,3.0,0.0
MAT790002L2K04894,1e-06,4.90392405154321e-09,12.18648779012346,34.825520000000004,11.5578453652311,-10791838.106060602,471006833.3333333,203823736.63494816,17.0,18.0,1.14e-06,4.0,3.0,0.0
MAT790002L5P09511,2e-06,3.1284763290474183e-09,3.9409877964192486,26.145311,7.329428578959374,-8320962.534263962,314250558.6419753,86755483.96149284,12.0,14.0,1.0599999999999996e-06,2.0,3.0,0.0
MAT790002LAK02458,0.0,0.0,19.74999888888889,19.74999888888889,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
MAT790002M1A01496,2e-06,1.7506884044332211e-09,1.6351829721091513,45.984372,7.497537711112548,1455603.2865973162,809722194.4444445,111727175.91695093,8.0,10.0,2.13e-06,5.0,3.0,0.0
MAT790002M1N24069,1e-06,2.8255832244608783e-09,15.135914647830345,43.505857500000005,15.37534276045139,-7342574.466770889,723046805.5555556,343706708.72518057,12.0,14.0,2.1e-07,7.0,3.0,0.0
MAT790002M1N24070,2e-06,1.5502620503507296e-09,1.699600531622192,31.006249000000004,5.578970112562167,-4255508.580883064,471817132.7160496,76533295.10466643,8.0,6.0,2.0100000000000002e-06,2.0,3.0,0.0
MAT790002M2B02000,2e-06,4.283286273952822e-09,12.686728806951795,33.273435,10.04052851446657,-10747094.77624571,498046833.33333325,162856740.6809969,25.0,23.0,1.4599999999999998e-06,7.0,3.0,0.0
MAT790002M2D04654,1e-06,2.995677036123136e-09,8.278543042736334,29.162498,9.68059793758223,-46928920.84823642,350911416.6666666,211058533.14632285,18.0,19.0,4.2e-07,8.0,3.0,0.0
MAT790002M2D04923,1e-06,3.474771801936027e-09,7.600606300558781,28.129685,9.092461826195699,-10271957.604412923,643663138.888889,185932393.79622468,27.0,27.0,8e-07,8.0,3.0,0.0
MAT790002M2D05481,0.0,5.699756899654279e-09,18.23437937729115,54.14062111111112,15.492668923897506,-63102727.20341287,879210055.5555557,377790183.6566645,19.0,20.0,1.8000000000000002e-07,3.0,3.0,0.0
MAT790002M2F07744,1e-06,3.535420068308081e-09,20.424738619318184,49.999997,17.914678810713376,55253054.21443661,832465222.2222223,272025414.40289116,12.0,12.0,1.2099999999999998e-06,2.0,3.0,0.0
MAT790002M2G08973,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
MAT790002M2N16891,1e-06,3.7013122088916487e-09,9.563866337287996,53.845309,13.597409652792152,-30189384.18637806,910120729.7979797,307692442.8040462,23.0,20.0,7.000000000000002e-07,5.0,3.0,0.0
MAT790002M2N16892,1e-06,3.5017427602553306e-09,9.150744151038689,25.224998,8.298206457018992,8198736.477021693,384711326.3888889,148481851.8505647,22.0,25.0,3.8999999999999997e-07,4.0,3.0,0.0
MAT790002M2N16906,1e-06,5.236106630025453e-09,15.070817448284432,44.15312300000001,16.33837390918121,-38966905.38146506,416189208.3333335,213001300.2051337,23.0,17.0,3.4000000000000003e-07,7.0,3.0,0.0
MAT790002M2N16916,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0
MAT790002M2N16920,2e-06,2.191539148148148e-09,2.396076950634161,19.573435,5.260782953298424,-7627010.286516255,439255755.0505049,106927693.0403909,21.0,18.0,1.7000000000000002e-06,9.0,3.0,0.0
MAT790002M2N17097,1e-06,3.0651569955937583e-09,10.214099114252415,35.74573545454546,11.633337997803917,-2896127.379001688,464105888.8888889,197332352.01919633,16.0,15.0,4e-07,5.0,3.0,0.0
MAT790002M2N17551,2e-06,6.93185705531706e-09,17.954877733445567,58.206248,17.976926777065643,-19575410.712315623,1099913138.888889,315242737.4514303,14.0,9.0,2.6999999999999996e-07,4.0,3.0,0.0
MAT790002M2N17812,2e-06,3.962981816280865e-09,5.861101900679457,42.66492666666667,9.838151427706965,-177661.9399718325,559516851.8518519,177407627.7793998,27.0,31.0,1.5399999999999994e-06,7.0,3.0,0.0
MAT790002M2N17813,1e-06,2.9979624114848116e-09,11.490250639155173,42.056247,13.371691770635039,-13663642.37501401,997525944.4444445,286174137.767781,20.0,19.0,6.000000000000001e-07,5.0,3.0,0.0
MAT790002M2N17814,0.0,3.771445191979317e-10,3.6769648097835494,26.940622,7.365779666923706,-7224734.3386243405,242751750.0,167098437.2652574,10.0,9.0,3.7e-07,3.0,3.0,0.0
MAT790002M2N17830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-08,0.0,3.0,0.0
MAT790002M2N17857,2e-06,3.82070206516169e-09,6.1359639635285355,42.899998,11.208007404466448,-206019.41927781084,644610736.1111112,178836839.98170146,26.0,32.0,1.6400000000000002e-06,9.0,3.0,0.0
MAT790002M2N17858,2e-06,4.493896436019382e-09,4.049379314488122,40.00141727272728,9.453117835022862,-7113929.188371211,677879006.7340066,157711290.37758738,22.0,21.0,1.68e-06,6.0,3.0,0.0
MAT790002M2N17880,2e-06,5.64233483276916e-09,9.061972515583,41.38281,8.943023584420425,-10635130.278576577,553906250.0,203162787.52927157,26.0,21.0,8.2e-07,10.0,3.0,0.0
MAT790002M2N17881,2e-06,9.076519830726757e-09,13.03589692486724,60.87968600000001,17.27925920155768,1616095.259385704,1319618027.7777777,280097477.1970804,39.0,41.0,1.0999999999999996e-06,9.0,3.0,0.0
MAT790002M2N17936,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0
MAT790002M2N17938,2e-06,1.2555466268939392e-09,1.8574806296884934,22.248436000000005,5.07752356652948,-695325.881189518,495095416.6666666,87861490.69018945,15.0,18.0,1.9500000000000004e-06,5.0,3.0,0.0
MAT790002M2P18258,1e-06,2.379798719172186e-09,8.709998063103564,38.781248,10.699552010577694,9345267.272645047,1077256888.8888888,247459886.15482777,24.0,18.0,1.0799999999999998e-06,7.0,3.0,0.0
MAT790002M2P18265,2e-06,4.6049921603515314e-09,7.39033293594176,55.104685,13.817296634724777,-7509483.295198455,721093777.7777778,203628910.62568823,26.0,28.0,1.6399999999999995e-06,3.0,3.0,0.0
MAT790002M5A00513,1e-06,4.82168051402918e-09,6.149269047811448,40.367185,11.81348079328884,-21189369.977395643,208159694.44444445,123248200.58686551,5.0,6.0,3.8999999999999997e-07,3.0,3.0,0.0
MAT790002M5A00515,1e-06,2.3358661575076163e-09,13.720352821461368,36.717186000000005,13.763792169933218,-121738373.22386852,127490229.16666667,263088594.7300469,5.0,5.0,6.4e-07,2.0,3.0,0.0
MAT790002M5B01726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-07,0.0,3.0,0.0
MAT790002M5F07671,1e-06,3.1072095629032234e-09,10.259902778358063,35.12187300000001,11.673787659053787,-33661006.423672356,426688686.8686869,217906527.23309913,22.0,18.0,4.3e-07,7.0,3.0,0.0
MAT790002M5G09240,1e-06,2.389431508343508e-10,2.7472312763178848,26.268748,5.79604380508003,565330.2474051293,623736456.7901233,187318007.1494251,9.0,8.0,9.500000000000001e-07,5.0,3.0,0.0
MAT790002M5G09244,2e-06,2.537088383838384e-12,0.006816058344640434,0.9133518181818182,0.07890157971746005,0.0,25370883.83838384,3111177.3917632923,1.0,1.0,2.209999999999999e-06,0.0,3.0,0.0
MAT790002M5G09288,1e-06,2.4012388037037036e-09,10.587687468390808,28.990624000000004,11.378162013459711,-31687492.80354862,612955648.1481482,214688379.0650456,11.0,9.0,1.0899999999999997e-06,4.0,3.0,0.0
MAT790002M5P19466,2e-06,8.747530941951566e-11,0.2186882735487892,20.22070125,1.8217355001500581,0.0,517285118.0555555,55073437.45871732,4.0,4.0,2.3199999999999994e-06,1.0,3.0,0.0
MAT790002MAB01146,0.0,3.489969323316498e-09,27.12497465217392,54.087498,17.83851664785772,-42479480.193236716,393652333.3333334,346690073.7254392,9.0,11.0,1.5e-07,1.0,3.0,0.0
MAT790002MAC03508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,3.0,0.0
MAT790002N2D07092,1e-06,1.7163209742424242e-09,6.96004163476874,21.01406,7.219530121785659,16997813.178077072,395225666.66666675,141958369.23621756,5.0,10.0,2.4e-07,1.0,3.0,0.0
MAT790002N2H15394,1e-06,5.956389370518679e-09,13.33164406998557,44.04910428571429,11.554053916348872,-19974378.58316839,614149222.2222222,259834986.19354513,25.0,21.0,2.5000000000000004e-07,7.0,3.0,0.0
MAT790002N5N13825,1e-06,6.658581777063061e-09,23.554036314165636,56.235935000000005,17.97330245199657,-51977460.3169826,505352962.96296287,308172004.92189294,24.0,18.0,4.1e-07,6.0,3.0,0.0
MAT790002N5N13853,0.0,1.2820065578703703e-09,11.400359457839262,47.406247,17.52097303332533,-6774549.6340213725,928920662.037037,254781146.25897524,8.0,4.0,6.100000000000001e-07,1.0,3.0,0.0
MAT790002NAA00559,1e-06,1.4195773222222224e-09,11.326964166666668,52.15156,18.75803429346796,-33797500.0,616905347.2222222,242034304.62034464,9.0,3.0,1.5399999999999997e-06,2.0,3.0,0.0
MAT790002NAD03702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.0,3.0,0.0
MAT790002NAD03805,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35e-06,0.0,3.0,0.0
MAT790002NAD04451,1e-06,5.082853143241944e-09,20.490369642605458,48.292185,14.546081609662435,-34516246.82782049,513440398.14814824,292423137.71846527,19.0,20.0,2.1999999999999996e-07,3.0,3.0,0.0
MAT790002NAE06340,0.0,5.058506277777777e-10,5.773436833333332,23.684373,8.476459596631397,-18505252.006172847,253276888.88888887,149921631.60615858,6.0,4.0,5e-08,2.0,3.0,0.0
MAT790002NAJ09603,2e-06,9.289615069265303e-09,17.47072790973449,53.546871,15.836006672397316,-34486618.71649675,1166276023.148148,398522025.5255731,43.0,37.0,9.5e-07,11.0,3.0,0.0
MAT790005LAN02748,1e-06,4.045097227477229e-09,20.533184488765865,45.668747,15.08699176651718,17384111.009438086,871200287.878788,410732769.53062665,21.0,19.0,9.6e-07,4.0,3.0,0.0
MAT790005M1B05744,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500000000000004e-06,0.0,3.0,0.0
MAT790005M1B05745,1e-06,3.0623055555555554e-12,0.02235722222222222,0.22743,0.06568740051142008,64728.39506172839,6317499.999999999,1933461.3042584935,2.0,1.0,1.3699999999999998e-06,0.0,3.0,0.0
MAT790005M1B05799,0.0,8.644375000000001e-13,0.0622395,0.3111975,0.13917175288559816,0.0,8644375.0,6112496.181619462,1.0,1.0,3.1000000000000005e-07,0.0,3.0,0.0
MAT790005M1G14970,2e-06,3.129326212121212e-11,0.0782331553030303,10.27656,0.8584368157369081,120402.4691358025,285460000.0,32511995.680595778,3.0,2.0,2.339999999999999e-06,1.0,3.0,0.0
MAT790005M1G14989,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3500000000000004e-06,0.0,3.0,0.0
MAT790005M1H16219,1e-06,1.3758666666666666e-12,0.008689684210526315,0.495312,0.06560567708426013,0.0,13758666.666666666,2600143.5979881436,1.0,1.0,1.1199999999999999e-06,0.0,3.0,0.0
MAT790005M1H16234,2e-06,2.5191840392877183e-09,2.040182678760129,55.33906,8.957628688777403,-1373382.553968669,370963527.7777778,108619660.84464647,9.0,10.0,2.0400000000000004e-06,3.0,3.0,0.0
MAT790005M1K20853,1e-06,2.0675089816919194e-09,22.27704629754062,44.934372,16.68110997806532,17870824.981479265,1233940944.4444444,471431637.07860225,12.0,9.0,1.66e-06,2.0,3.0,0.0
MAT790005M5K14393,1e-06,1.3835111513713525e-08,32.49202777088683,53.464059,16.649390750523082,-96245930.83980784,816279594.9074073,346710408.1577356,31.0,27.0,4e-08,4.0,3.0,0.0
MAT790005M5K14532,0.0,3.9617201553030296e-09,22.71267428138528,40.87656,13.725062302390906,-20908590.393017486,628602361.111111,350051072.46704113,10.0,10.0,1.0999999999999999e-07,3.0,3.0,0.0
MAT790005M5K14535,1e-06,8.608493648039614e-09,29.31916421477828,60.42613181818182,21.236155606389783,-37304917.631187275,574088555.5555557,402288763.6749024,15.0,13.0,8.7e-07,4.0,3.0,0.0
MAT790005N1A03125,1e-06,0.0,0.000650833333333325,0.0052066666666666,0.0018408346536889554,-3615.7407407406945,0.0,10226.859187160864,1.0,0.0,1.2499999999999999e-06,0.0,3.0,0.0
